"mac_address",rasp,rx,"timestamp",sn
"84:11:9E:FD:16:B3",1,-62,"09:32:28.209",798
"84:11:9E:FD:16:B3",1,-63,"09:32:29.314",804
"84:11:9E:FD:16:B3",1,-62,"09:32:39.973",805
"84:11:9E:FD:16:B3",1,-63,"09:32:40.187",806
"84:11:9E:FD:16:B3",1,-61,"09:32:44.585",807
"84:11:9E:FD:16:B3",1,-58,"09:32:46.880",808
"84:11:9E:FD:16:B3",1,-58,"09:32:46.983",809
"84:11:9E:FD:16:B3",1,-58,"09:32:55.346",811
"98:01:A7:B6:B2:BD",1,-38,"09:27:59.011",4017
"98:01:A7:B6:B2:BD",1,-39,"09:27:59.178",4023
"98:01:A7:B6:B2:BD",1,-39,"09:27:59.208",4025
"98:01:A7:B6:B2:BD",1,-38,"09:27:59.292",4026
"98:01:A7:B6:B2:BD",1,-38,"09:27:59.300",1520
"98:01:A7:B6:B2:BD",1,-39,"09:27:59.320",4028
"98:01:A7:B6:B2:BD",1,-39,"09:27:59.338",4030
"98:01:A7:B6:B2:BD",1,-38,"09:27:59.374",4031
"98:01:A7:B6:B2:BD",1,-36,"09:27:59.374",4032
"98:01:A7:B6:B2:BD",1,-38,"09:27:59.650",4034
"98:01:A7:B6:B2:BD",1,-39,"09:27:59.761",4035
"98:01:A7:B6:B2:BD",1,-39,"09:27:59.762",4036
"98:01:A7:B6:B2:BD",1,-39,"09:27:59.806",4037
"98:01:A7:B6:B2:BD",1,-39,"09:27:59.832",4038
"98:01:A7:B6:B2:BD",1,-39,"09:27:59.835",4039
"98:01:A7:B6:B2:BD",1,-39,"09:27:59.861",4040
"98:01:A7:B6:B2:BD",1,-38,"09:27:59.865",4041
"98:01:A7:B6:B2:BD",1,-39,"09:27:59.889",4044
"98:01:A7:B6:B2:BD",1,-40,"09:27:59.896",4045
"98:01:A7:B6:B2:BD",1,-38,"09:27:59.902",4046
"98:01:A7:B6:B2:BD",1,-38,"09:28:00.031",4047
"98:01:A7:B6:B2:BD",1,-39,"09:28:00.037",4048
